Name,ADDRESS,Phone,MEDICARE PROVIDER ID,NATIONAL PROVIDER ID (NPI),WEBSITE,PROVIDER TYPE,OWNERSHIP,BEDS,HEALTH SYSTEM AFFILIATION
Marymount Hospital,"12300 Mccracken Road, Garfield Heights, OH, 44125",(216) 581-0500,360143,1942248737,https://my.clevelandclinic.org/locations/marymount-hospital,Acute Care Hospitals,Voluntary non-profit - Private,349,/health_systems/the-cleveland-clinic-health-system/
Massachusetts General Hospital,"55 Fruit Street, Boston, MA, 02114",(617) 726-2000,220071,1023049236,https://www.massgeneral.org/,Acute Care Hospitals,Voluntary non-profit - Private,907,/health_systems/partners-healthcare-system/
Mass Eye & Ear Infirmary,"243 Charles Street, Boston, MA, 02114",(617) 523-7900,220075,1639101751,https://www.masseyeandear.org/,Acute Care Hospitals,Voluntary non-profit - Private,42,/health_systems/partners-healthcare-system/
Mat-Su Regional Medical Center,"2500 South Woodworth Loop, Palmer, AK, 99645",(907) 861-6000,20006,1417975061,https://www.matsuregional.com/,Acute Care Hospitals,Voluntary non-profit - Other,74,/health_systems/community-health-systems/
Mayhill Hospital,"2809 South Mayhill Road, Denton, TX, 76208",(940) 239-3000,670010,1871898478,https://mayhillhospital.com/,Acute Care Hospitals,Proprietary,59,/health_systems/universal-health-services/
McDowell ARH Hospital,"Route 122, Mcdowell, KY, 41647",(606) 377-3400,181331,,https://www.arh.org/portfolio_page/mcdowell-arh-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/appalachian-regional-healthcare/
Mckay-Dee Hospital,"4401 Harrison Boulevard, Ogden, UT, 84403",(801) 387-2800,460004,1194749580,https://intermountainhealthcare.org/locations/mckay-dee-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,321,/health_systems/intermountain-healthcare/
Mckenzie-Willamette Hospital,"1460 'g' Street, Springfield, OR, 97477",(541) 726-4400,380020,1568413573,http://www.mckweb.com/McKenzie-Willamette-Medical-Center/Home.aspx,Acute Care Hospitals,Voluntary non-profit - Private,113,/health_systems/quorum-health/
McLaren Bay Region,"1900 Columbus Avenue, Bay City, MI, 48708",(989) 894-3000,230041,1528031226,https://www.mclaren.org/bay-region/mclaren-bay-region-home,Acute Care Hospitals,Voluntary non-profit - Private,387,/health_systems/mclaren-health-care-corporation/
McLaren Bay Special Care,"3250 East Midland Road, Suite 1, Bay City, MI, 48706",9896676802,232020,,https://www.mclaren.org/bay-special-care/mclaren-bay-special-care-home,,,31,/health_systems/mclaren-health-care-corporation/
McLaren Caro Region,"401 North Hooper Street, Caro, MI, 48723",(989) 673-3141,231329,,https://www.mclaren.org/caro-region/mclaren-caro-region-home,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/mclaren-health-care-corporation/
McLaren Central Michigan,"1221 South Drive, Mount Pleasant, MI, 48858",(989) 772-6700,230080,1619941317,https://www.mclaren.org/central-michigan/mclaren-central-michigan-home,Acute Care Hospitals,Voluntary non-profit - Private,151,/health_systems/mclaren-health-care-corporation/
McLaren Flint,"401 South Ballenger Highway, Flint, MI, 48532",(810) 342-2000,230141,1902894512,https://www.mclaren.org/flint/mclaren-flint-home?utm_source=loc-418&utm_medium=organic&utm_campaign=google-my-business&utm_content=gmb,Acute Care Hospitals,Voluntary non-profit - Private,368,/health_systems/mclaren-health-care-corporation/
Mclaren Greater Lansing,"401 West Greenlawn Avenue, Lansing, MI, 48910",(517) 975-6000,230167,1134104672,https://www.mclaren.org/lansing/mclaren-greater-lansing-home,Acute Care Hospitals,Voluntary non-profit - Private,363,/health_systems/mclaren-health-care-corporation/
Mclaren Lapeer Region,"1375 North Main Street, Lapeer, MI, 48446",(810) 667-5500,230193,1205824737,https://www.mclaren.org/lapeer-region/mclaren-lapeer-region-home,Acute Care Hospitals,Voluntary non-profit - Private,183,/health_systems/mclaren-health-care-corporation/
Mclaren Macomb,"1000 Harrington Boulevard, Mount Clemens, MI, 48043",(586) 493-8000,230227,1316938327,https://www.mclaren.org/macomb/mclaren-macomb-home,Acute Care Hospitals,Voluntary non-profit - Private,288,/health_systems/mclaren-health-care-corporation/
Mclaren Northern Michigan,"416 Connable Avenue, Petoskey, MI, 49770",(231) 487-4000,230105,1992812580,https://www.mclaren.org/northern-michigan/mclaren-northern-michigan-home,Acute Care Hospitals,Voluntary non-profit - Other,243,/health_systems/mclaren-health-care-corporation/
Mclaren Oakland,"50 North Perry Street, Pontiac, MI, 48342",(248) 338-5000,230207,1376564088,https://www.mclaren.org/oakland/mclaren-oakland-home,Acute Care Hospitals,Voluntary non-profit - Private,308,/health_systems/mclaren-health-care-corporation/
Mclaren Port Huron,"1221 Pine Grove Avenue, Port Huron, MI, 48060",(810) 987-5000,230216,1982685384,https://www.mclaren.org/porthuron/porthuron.aspx,Acute Care Hospitals,Voluntary non-profit - Private,163,/health_systems/mclaren-health-care-corporation/
McLaren Thumb Region,"1100 South Van Dyke Road, Bad Axe, MI, 48413",(989) 269-9521,230118,1518991744,https://www.mclaren.org/thumb-region/mclaren-thumb-region-home,Acute Care Hospitals,Voluntary non-profit - Private,64,/health_systems/mclaren-health-care-corporation/
Mclean Hospital,"115 Mill Street, Belmont, MA, 02478",(617) 855-3450,224007,,https://www.mcleanhospital.org/,Psychiatric,Voluntary non-profit - Private,324,/health_systems/partners-healthcare-system/
Meadowview Regional Medical Center,"989 Medical Park Drive, Maysville, KY, 41056",(606) 759-5311,180019,1881785863,https://www.meadowviewregional.com/,Acute Care Hospitals,Proprietary,111,/health_systems/lifepoint-health/
Meadville Medical Center,"751 Liberty Street, Meadville, PA, 16335",(814) 333-5000,390113,1942276423,https://www.mmchs.org/,Acute Care Hospitals,Voluntary non-profit - Private,203,/health_systems/meadville-medical-center/
Med Center Health,"250 Park Street, Bowling Green, KY, 42101",(270) 745-1000,180013,1043293608,https://medcenterhealth.org/locations/,Acute Care Hospitals,Voluntary non-profit - Private,382,/health_systems/commonwealth-health-corporation/
Medical Center ,"500 West Fourth Street, 4th Floor, Odessa, TX, 79761",9729436488,452121,,https://continuecare.org/odessa/,,,25,/health_systems/community-hospital-corporation/
Medical Center Enterprise,"400 North Edwards Street, Enterprise, AL, 36330",(334) 347-0584,10049,1720039712,https://www.mcehospital.com/,Acute Care Hospitals,Proprietary,131,/health_systems/community-health-systems/
Medical Center Health System,"500 West Fourth Street, Odessa, TX, 79761",(432) 640-4000,450132,1740273994,http://mchodessa.com/,Acute Care Hospitals,Government - Hospital District or Authority,402,
Medical Center of South Arkansas,"700 West Grove Street, El Dorado, AR, 71730",(870) 863-2000,40088,1689625568,https://www.themedcenter.net/,Acute Care Hospitals,Proprietary,149,/health_systems/community-health-systems/
Medical Center Of The Rockies,"2500 Rocky Mountain Avenue, Loveland, CO, 80538",(970) 624-2500,60119,1750392304,https://www.uchealth.org/locations/UCHealth-Medical-Center-of-the-Rockies/,Acute Care Hospitals,Voluntary non-profit - Private,136,/health_systems/university-of-colorado-health/
Medical Center Of Trinity,"9330 State Road 54, Trinity, FL, 34655",(727) 834-4900,100191,1891741849,https://medicalcentertrinity.com/,Acute Care Hospitals,Proprietary,340,/health_systems/hca-healthcare/
Medical City Alliance,"3101 North Tarrant Parkway, Fort Worth, TX, 76177",(817) 639-1100,670103,1871911016,https://medicalcityhealthcare.com/locations/medical-city-alliance/,Acute Care Hospitals,Voluntary non-profit - Private,55,/health_systems/hca-healthcare/
Medical City Arlington,"3301 Matlock Road, Arlington, TX, 76015",(817) 465-3241,450675,1134172406,https://medicalcityhealthcare.com/locations/medical-city-arlington/,Acute Care Hospitals,Proprietary,420,/health_systems/hca-healthcare/
Medical City Dallas,"7777 Forest Lane, Dallas, TX, 75230",(972) 566-6222,450647,1689628984,https://medicalcityhealthcare.com/locations/medical-city-dallas/,Acute Care Hospitals,Proprietary,592,/health_systems/hca-healthcare/
Medical City Denton,"3535 South 1-35 East, Denton, TX, 76210",(940) 384-3535,450634,1306897277,https://medicalcityhealthcare.com/locations/medical-city-denton/,Acute Care Hospitals,Proprietary,208,/health_systems/hca-healthcare/
Medical City Fort Worth,"900 Eighth Avenue, Fort Worth, TX, 76104",(817) 336-2100,450672,1659323772,https://medicalcityhealthcare.com/locations/medical-city-fort-worth/,Acute Care Hospitals,Proprietary,320,/health_systems/hca-healthcare/
Medical City Green Oaks Hospital,"7808 Clodus Fields Drive, Dallas, TX, 75251",(972) 991-9504,454094,,https://medicalcityhealthcare.com/locations/medical-city-green-oaks-hospital/,Psychiatric,Voluntary non-profit - Other,124,/health_systems/hca-healthcare/
Medical City Las Colinas,"6800 North Macarthur Boulevard, Irving, TX, 75039",(972) 969-2000,450822,1902857766,https://medicalcityhealthcare.com/locations/medical-city-las-colinas/,Acute Care Hospitals,Proprietary,100,/health_systems/hca-healthcare/
Medical City Lewisville,"500 West Main, Lewisville, TX, 75057",(972) 420-1000,450669,1255384533,https://medicalcityhealthcare.com/locations/medical-city-lewisville/,Acute Care Hospitals,Voluntary non-profit - Private,202,/health_systems/hca-healthcare/
Medical City Mckinney,"4500 Medical Center Drive, Mckinney, TX, 75069",(972) 547-8000,450403,1437102639,https://medicalcityhealthcare.com/locations/medical-city-mckinney/,Acute Care Hospitals,Proprietary,225,/health_systems/hca-healthcare/
Medical City North Hills,"4401 Booth Calloway Road, North Richland Hills, TX, 76180",(817) 255-1000,450087,1518911833,https://medicalcityhealthcare.com/locations/medical-city-north-hills/,Acute Care Hospitals,Proprietary,140,/health_systems/hca-healthcare/
Medical City Plano,"3901 West 15th Street, Plano, TX, 75075",(972) 596-6800,450651,1699726406,https://medicalcityhealthcare.com/locations/medical-city-plano/,Acute Care Hospitals,Proprietary,567,/health_systems/hca-healthcare/
Medical City Weatherford,"713 East Anderson Street, Weatherford, TX, 76086",(817) 599-1190,450203,1417471467,https://medicalcityhealthcare.com/locations/medical-city-weatherford/,Acute Care Hospitals,Proprietary,99,/health_systems/hca-healthcare/
Medical West Health Centers,"995 Ninth Avenue Sw, Bessemer, AL, 35022",(205) 481-7000,10114,1790896710,https://www.medicalwesthospital.org/,Acute Care Hospitals,Government - Hospital District or Authority,310,/health_systems/uab-health-system/
Medina Hospital,"1000 East Washington Street, Medina, OH, 44256",(330) 725-1000,360091,1083696710,https://my.clevelandclinic.org/locations/medina-hospital,Acute Care Hospitals,Voluntary non-profit - Private,157,/health_systems/the-cleveland-clinic-health-system/
MedStar Georgetown University Hospital,"3800 Reservoir Road Nw, Washington, DC, 20007",(202) 784-3000,90004,1427145176,https://www.medstargeorgetown.org/,Acute Care Hospitals,Voluntary non-profit - Private,535,/health_systems/medstar-health/
MedStar National Rehabilitation Network,"102 Irving Street Nw, Washington, DC, 20010",2028771737,93025,,https://www.medstarnrh.org/,,,137,/health_systems/medstar-health/
MedStar Washington Hospital Center,"110 Irving Street Nw, Washington, DC, 20010",(202) 877-7000,90011,1548378235,https://www.medstarwashington.org/,Acute Care Hospitals,Voluntary non-profit - Other,818,/health_systems/medstar-health/
Melrose Area Hospital Centracare,"525 Main Street West, Melrose, MN, 56352",(320) 256-1761,241330,,https://www.centracare.com/locations/melrose/,Critical Access Hospitals,Voluntary non-profit - Private,28,/health_systems/centracare-health-system/
Memorial Hospital,"821 Jeffee Drive, Kermit, TX, 79745",(432) 586-5865,451314,,http://winklercountymemorialhospital.com/,Critical Access Hospitals,Government - Local,25,
Memorial Hospital,"645 East Fifth Street, Weiser, ID, 83672",(208) 549-0370,131307,,http://www.weisermemorialhospital.org/,Critical Access Hospitals,Government - Hospital District or Authority,25,/health_systems/saint-lukes-health-system/
Memorial Hospital,"1500 East Shotwell Street, Bainbridge, GA, 39819",(229) 246-3500,110132,1053388256,https://www.mh-m.org/,Acute Care Hospitals,Government - Hospital District or Authority,80,/health_systems/memorial-hospital-and-manor/
Memorial Hospital,"1900 State Street, Chester, IL, 62233",(618) 826-4581,141338,,http://www.mhchester.com/,Critical Access Hospitals,Government - Hospital District or Authority,61,/health_systems/bjc-healthcare/
Memorial Hospital,"3073 White Mountain Highway, North Conway, NH, 03860",(603) 356-5461,301307,,https://mainehealth.org/memorial-hospital,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/mainehealth/
Memorial Hospital,"715 South Taft Avenue, Fremont, OH, 43420",(419) 334-6617,360156,1851338149,https://www.promedica.org/memorial-hospital/Pages/default.aspx,Acute Care Hospitals,Voluntary non-profit - Other,179,/health_systems/promedica-health-system/
Memorial Hospital,"500 London Avenue, Marysville, OH, 43040",(937) 578-2289,360092,1720159338,https://memorialohio.com/,Acute Care Hospitals,Government - Local,97,
Memorial Hospital Belleville,"4500 Memorial Drive, Belleville, IL, 62226",(618) 233-7750,140185,1982796181,https://www.memhosp.com/,Acute Care Hospitals,Voluntary non-profit - Private,341,/health_systems/bjc-healthcare/
Memorial Hospital - Los Banos,"520 West 'i' Street, Los Banos, CA, 93635",(209) 826-0591,50528,1366896300,https://www.sutterhealth.org/mhlb,Acute Care Hospitals,Voluntary non-profit - Private,48,/health_systems/sutter-health/
Memorial Hospital Of Jacksonville,"3625 University Boulevard South, Jacksonville, FL, 32216",(904) 702-6111,100179,1447206438,https://memorialhospitaljax.com/,Acute Care Hospitals,Proprietary,454,/health_systems/hca-healthcare/
Memorial Hospital of Lafayette County,"800 Clay Street, Darlington, WI, 53530",(608) 776-4466,521312,,http://www.memorialhospitaloflafayettecounty.org/,Critical Access Hospitals,Government - Local,25,/health_systems/unitypoint-health/
Memorial Hospital of Martinsville,"320 Hospital Drive, Martinsville, VA, 24112",2766667200,490079,1386720183,https://www.sovahhealth.com/patients-visitors/about-us/sovah-health-martinsville,,,220,/health_systems/lifepoint-health/
Memorial Hospital Of Tampa,"2901 Swann Avenue, Tampa, FL, 33609",(813) 873-6400,100206,1871935072,https://memorialhospitaltampa.com/,Acute Care Hospitals,Proprietary,384,/health_systems/hca-healthcare/
Memorial Hospital Shiloh,"1404 Cross Street, Shiloh, IL, 62269",(618) 607-1000,140307,1023494473,https://www.memhospeast.com/,Acute Care Hospitals,Voluntary non-profit - Private,94,/health_systems/bjc-healthcare/
Memorial Medical Center,"1700 Coffee Road, Modesto, CA, 95355",(209) 526-4500,50557,1699129601,https://www.sutterhealth.org/mmc,Acute Care Hospitals,Voluntary non-profit - Private,275,/health_systems/sutter-health/
Memorial Medical Center,"2450 South Telshor Boulevard, Las Cruces, NM, 88011",(575) 522-8641,320018,1700821808,https://www.mmclc.org/,Acute Care Hospitals,Proprietary,286,/health_systems/lifepoint-health/
Memorial Regional Medical Center,"8260 Atlee Road, Mechanicsville, VA, 23116",(804) 764-6000,490069,1912969064,https://bonsecours.com/richmond/find-a-provider/providers/practices/memorial-medical-center,Acute Care Hospitals,Voluntary non-profit - Church,225,/health_systems/bon-secours-health-system/
Menorah Medical Center,"5721 West 119th Street, Overland Park, KS, 66209",(913) 498-6773,170182,1255378337,https://menorahmedicalcenter.com/,Acute Care Hospitals,Voluntary non-profit - Other,158,/health_systems/hca-healthcare/
Mercy Allen Hospital,"200 West Lorain Street, Oberlin, OH, 44074",(440) 775-1211,361306,,https://www.mercy.com/locations/hospitals/lorain/mercy-allen-hospital,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/mercy-health-2/
Mercy Health Lakeshore Campus,"72 South State Street, Shelby, MI, 49455",(231) 861-2156,231320,,https://www.mercyhealth.com/location/mercy-health-lakeshore-campus,Critical Access Hospitals,Voluntary non-profit - Private,24,/health_systems/trinity-health/
